URL,title,title length,description,description length,canonical,warnings
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/canada-bay/wareemba,Electrician Wareemba 2046 | Emergency & Level 2,47,"Need an electrician in Wareemba? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/canada-bay/wareemba,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west,"Inner West Electrician | Inner West, Burwood & Canada Bay",57,"Need an electrician in Inner West? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",152,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/annandale,Electrician Annandale 2038 | Emergency & Level 2,48,"Evaready helps Annandale with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",145,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/annandale,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/ashbury,Electrician Ashbury 2193 | Emergency & Level 2,46,"Need electrical help in Ashbury 2193? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",147,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/ashbury,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/ashfield,Electrician Ashfield 2131 | Emergency & Level 2,47,"Need an electrician in Ashfield? Evaready Electrical helps with electrical faults, switchboards, lighting, power points, smoke alarms, data, CCTV.",146,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/ashfield,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/balmain,Electrician Balmain 2041 | Emergency & Level 2,46,"Need an electrician in Balmain? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",143,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/balmain,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/balmain-east,Electrician Balmain East 2041 | Emergency & Level 2,51,"Need an electrician in Balmain East? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",148,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/balmain-east,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/birchgrove,Electrician Birchgrove 2041 | Emergency & Level 2,49,"Evaready helps Birchgrove with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",146,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/birchgrove,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/camperdown,Electrician Camperdown 2050 | Emergency & Level 2,49,"Need electrical help in Camperdown 2050? Evaready Electrical helps with urgent faults, lighting, power, switchboards, data, CCTV and Level 2 enquiries.",151,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/camperdown,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/croydon,Electrician Croydon 2132 | Emergency & Level 2,46,"Need electrical help in Croydon 2132? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",147,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/croydon,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/croydon-park,Electrician Croydon Park 2133 | Emergency & Level 2,51,"Need an electrician in Croydon Park? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",148,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/croydon-park,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/dulwich-hill,Electrician Dulwich Hill 2203 | Emergency & Level 2,51,"Evaready helps Dulwich Hill with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",148,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/dulwich-hill,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/enmore,Electrician Enmore 2042 | Emergency & Level 2,45,"Need electrical help in Enmore 2042? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",146,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/enmore,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/haberfield,Electrician Haberfield 2045 | Emergency & Level 2,49,"Need electrical help in Haberfield 2045? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",150,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/haberfield,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/hurlstone-park,Electrician Hurlstone Park 2193 | Emergency & Level 2,53,"Evaready helps Hurlstone Park with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",150,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/hurlstone-park,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/leichhardt,Electrician Leichhardt 2040 | Emergency & Level 2,49,"Need electrical help in Leichhardt 2040? Evaready Electrical helps with lighting, power, fault finding, switchboards, smoke alarms, data cabling.",145,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/leichhardt,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/lewisham,Electrician Lewisham 2049 | Emergency & Level 2,47,"Need an electrician in Lewisham? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/lewisham,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/lilyfield,Electrician Lilyfield 2040 | Emergency & Level 2,48,"Need an electrician in Lilyfield? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",145,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/lilyfield,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/marrickville,Electrician Marrickville 2204 | Emergency & Level 2,51,"Evaready Electrical helps with emergency faults, commercial maintenance, switchboards, lighting, power, data and CCTV.",118,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/marrickville,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/newtown,Electrician Newtown 2042 | Emergency & Level 2,46,"Need electrical help in Newtown 2042? Evaready Electrical helps with urgent electrical faults, switchboards, lighting, power, data cabling, smoke.",146,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/newtown,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/petersham,Electrician Petersham 2049 | Emergency & Level 2,48,"Need electrical help in Petersham 2049? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",149,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/petersham,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/rozelle,Electrician Rozelle 2039 | Emergency & Level 2,46,"Need an electrician in Rozelle? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",143,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/rozelle,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/st-peters,Electrician St Peters 2044 | Emergency & Level 2,48,"Need electrical help in St Peters 2044? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",149,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/st-peters,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/stanmore,Electrician Stanmore 2048 | Emergency & Level 2,47,"Evaready helps Stanmore with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",144,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/stanmore,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/summer-hill,Electrician Summer Hill 2130 | Emergency & Level 2,50,"Need an electrician in Summer Hill? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",147,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/summer-hill,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/sydenham,Electrician Sydenham 2044 | Emergency & Level 2,47,"Need an electrician in Sydenham? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/sydenham,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/tempe,Electrician Tempe 2044 | Emergency & Level 2,44,"Evaready helps Tempe with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",141,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/inner-west/tempe,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/strathfield,"Strathfield Electrician | Inner West, Burwood & Canada Bay",58,"Need an electrician in Strathfield? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",153,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/strathfield,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/strathfield/homebush,Electrician Homebush 2140 | Emergency & Level 2,47,"Need an electrician in Homebush? Evaready Electrical helps with fault finding, switchboards, lighting, power, data, CCTV and Level 2 support.",141,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/strathfield/homebush,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/strathfield/homebush-west,Electrician Homebush West 2140 | Emergency & Level 2,52,"Evaready helps Homebush West with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",149,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/strathfield/homebush-west,
https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/strathfield/strathfield-south,Electrician Strathfield South 2136 | Emergency & Level 2,56,"Need an electrician in Strathfield South? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data.",141,https://c0d312.github.io/evaready-electrical/service-areas/inner-west-burwood-and-canada-bay/strathfield/strathfield-south,
https://c0d312.github.io/evaready-electrical/service-areas/liverpool-and-fairfield,Liverpool & Fairfield Electrician | Emergency & Level 2,55,"Need an electrician in Liverpool & Fairfield? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned.",152,https://c0d312.github.io/evaready-electrical/service-areas/liverpool-and-fairfield,
https://c0d312.github.io/evaready-electrical/service-areas/liverpool-and-fairfield/fairfield,Fairfield Electrician | Liverpool & Fairfield,45,"Need an electrician in Fairfield? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical jobs.",156,https://c0d312.github.io/evaready-electrical/service-areas/liverpool-and-fairfield/fairfield,
